days,miles,receipts,output,per_day,per_mile,efficiency,spending_per_day,predicted,error
12,37.0,52.65,789.01,65.75083333333333,21.324594594594593,3.0833333333333335,4.3875,1268.845,479.83500000000004
8,1142.0,776.74,1827.44,228.43,1.6002101576182137,142.75,97.0925,1822.944,4.496000000000095
5,332.0,218.03,801.73,160.346,2.4148493975903613,66.4,43.606,823.218,21.487999999999943
7,950.0,1739.62,2032.23,290.31857142857143,2.1391894736842105,135.71428571428572,248.51714285714283,2214.272,182.04199999999992
9,223.0,1916.03,1623.73,180.41444444444446,7.2813004484304935,24.77777777777778,212.89222222222222,2192.968,569.2379999999998
6,522.0,1210.87,1577.01,262.835,3.0210919540229884,87.0,201.81166666666664,1604.422,27.412000000000035
12,46.0,2077.07,1666.29,138.8575,36.22369565217391,3.8333333333333335,173.08916666666667,2502.922,836.6320000000001
2,252.0,1545.94,1300.19,650.095,5.159484126984127,126.0,772.97,1283.964,16.226000000000113
14,999.0,619.42,1510.57,107.89785714285713,1.512082082082082,71.35714285714286,44.24428571428571,2264.2019999999998,753.6319999999998
13,125.0,2004.61,1721.56,132.4276923076923,13.77248,9.615384615384615,154.20076923076923,2602.0159999999996,880.4559999999997
9,597.0,625.99,990.84,110.09333333333333,1.6596984924623117,66.33333333333333,69.55444444444444,1587.2440000000001,596.4040000000001
3,289.0,853.79,969.85,323.28333333333336,3.3558823529411765,96.33333333333333,284.59666666666664,985.3239999999998,15.473999999999819
7,953.0,1918.24,1833.56,261.9371428571429,1.92398740818468,136.14285714285714,274.0342857142857,2322.794,489.2339999999999
4,275.0,2359.64,1483.58,370.895,5.394836363636363,68.75,589.91,1982.5339999999999,498.95399999999995
5,755.0,1584.41,1729.08,345.816,2.2901721854304635,151.0,316.882,1833.3960000000002,104.31600000000026
9,803.0,880.17,1589.75,176.63888888888889,1.979763387297634,89.22222222222223,97.79666666666667,1832.4519999999998,242.70199999999977
11,293.0,285.14,966.87,87.89727272727272,3.299897610921502,26.636363636363637,25.921818181818182,1445.934,479.06399999999996
6,164.0,1460.21,1535.3,255.88333333333333,9.361585365853658,27.333333333333332,243.36833333333334,1592.926,57.625999999999976
12,675.0,2277.93,1807.33,150.61083333333332,2.677525925925926,56.25,189.8275,2913.508,1106.1779999999999
11,859.0,146.71,1267.98,115.27090909090909,1.4761117578579743,78.0909090909091,13.337272727272728,1617.576,349.596
2,296.0,1878.7,1354.0,677.0,4.574324324324325,148.0,939.35,1503.42,149.42000000000007
7,300.0,2417.85,1634.04,233.43428571428572,5.4468,42.857142857142854,345.40714285714284,2328.71,694.6700000000001
2,1155.0,1517.18,1543.17,771.585,1.3360779220779222,577.5,758.59,1673.058,129.88799999999992
5,765.0,480.48,1038.42,207.68400000000003,1.3574117647058825,153.0,96.096,1175.538,137.11799999999994
9,1097.0,2330.2,1728.07,192.00777777777776,1.5752689152233363,121.88888888888889,258.9111111111111,2834.77,1106.7
4,422.0,2049.71,1491.9,372.975,3.5353080568720383,105.5,512.4275,1862.726,370.826
14,1020.0,510.33,1406.95,100.49642857142858,1.3793627450980392,72.85714285714286,36.45214285714285,2208.198,801.2479999999998
4,205.0,545.57,682.22,170.555,3.3279024390243905,51.25,136.3925,862.5920000000001,180.37200000000007
12,1046.0,1850.85,1875.72,156.31,1.7932313575525813,87.16666666666667,154.23749999999998,2824.21,948.49
4,1001.0,739.08,1116.31,279.0775,1.115194805194805,250.25,184.77,1336.8980000000001,220.5880000000002
9,938.0,742.17,1632.1,181.34444444444443,1.7399786780383795,104.22222222222223,82.46333333333332,1810.4019999999998,178.3019999999999
5,351.0,407.74,883.11,176.622,2.515982905982906,70.2,81.548,945.594,62.48400000000004
9,748.0,653.42,1249.66,138.85111111111112,1.6706684491978612,83.11111111111111,72.60222222222222,1671.6519999999998,421.99199999999973
13,1186.0,2462.26,1906.35,146.6423076923077,1.6073777403035412,91.23076923076923,189.4046153846154,3354.0559999999996,1447.7059999999997
6,384.0,1656.04,1682.33,280.3883333333333,4.381067708333333,64.0,276.00666666666666,1809.424,127.09400000000005
10,150.0,418.41,844.9,84.49,5.632666666666666,15.0,41.841,1361.546,516.6460000000001
10,783.0,158.93,993.55,99.35499999999999,1.2689016602809706,78.3,15.893,1490.7079999999999,497.1579999999999
6,372.0,2494.69,1742.34,290.39,4.683709677419355,62.0,415.7816666666667,2307.214,564.874
10,958.0,1643.76,1827.18,182.71800000000002,1.9072860125260962,95.8,164.376,2460.3559999999998,633.1759999999997
8,34.0,1225.2,1438.52,179.815,42.309411764705885,4.25,153.15,1584.8400000000001,146.32000000000016
7,151.0,2461.93,1516.58,216.6542857142857,10.043576158940397,21.571428571428573,351.7042857142857,2288.108,771.5280000000002
7,150.0,1379.35,1500.09,214.29857142857142,10.000599999999999,21.428571428571427,197.04999999999998,1638.11,138.01999999999998
6,751.0,2085.98,1757.81,292.9683333333333,2.3406258322237017,125.16666666666667,347.66333333333336,2232.538,474.72800000000007
7,568.0,159.12,738.92,105.55999999999999,1.3009154929577464,81.14285714285714,22.731428571428573,1094.072,355.15199999999993
12,574.0,2240.9,1785.72,148.81,3.1110104529616724,47.833333333333336,186.74166666666667,2845.84,1060.1200000000001
13,36.0,808.38,1190.16,91.55076923076923,33.06,2.769230769230769,62.183076923076925,1835.9080000000001,645.748
14,595.0,1818.77,1889.9,134.99285714285716,3.1763025210084037,42.5,129.91214285714287,2802.0119999999997,912.1119999999996
7,381.0,2342.27,1705.24,243.6057142857143,4.475695538057743,54.42857142857143,334.61,2319.812,614.5719999999999
14,174.0,815.3,1295.14,92.51,7.443333333333334,12.428571428571429,58.23571428571428,2010.48,715.3399999999999
11,226.0,2013.45,1590.82,144.62,7.039026548672566,20.545454545454547,183.04090909090908,2452.77,861.95
13,137.0,1505.66,1777.72,136.74769230769232,12.976058394160583,10.538461538461538,115.82000000000001,2308.0460000000003,530.3260000000002
13,774.0,206.45,1110.0,85.38461538461539,1.434108527131783,59.53846153846154,15.88076923076923,1815.17,705.1700000000001
5,1120.0,1514.91,1658.97,331.794,1.4812232142857142,224.0,302.982,1955.946,296.9759999999999
4,862.0,2335.55,1698.94,424.735,1.9709280742459396,215.5,583.8875,2282.2300000000005,583.2900000000004
8,829.0,1147.89,2004.34,250.5425,2.4177804583835947,103.625,143.48625,1904.784,99.55599999999981
4,380.0,446.66,764.24,191.06,2.0111578947368423,95.0,111.665,881.996,117.75599999999997
9,238.0,1197.83,1560.78,173.42,6.557899159663865,26.444444444444443,133.0922222222222,1768.798,208.01800000000003
13,1199.0,493.0,1634.13,125.7023076923077,1.362910758965805,92.23076923076923,37.92307692307692,2178.35,544.2199999999998
12,710.0,1249.41,1921.09,160.09083333333334,2.7057605633802817,59.166666666666664,104.1175,2312.146,391.05600000000027
14,719.0,1973.14,1980.99,141.49928571428572,2.755201668984701,51.357142857142854,140.93857142857144,2950.434,969.4440000000002
1,482.0,1697.08,1198.24,1198.24,2.48597510373444,482.0,1697.08,1378.1480000000001,179.90800000000013
9,444.0,725.31,1062.52,118.05777777777777,2.393063063063063,49.333333333333336,80.58999999999999,1577.9859999999999,515.4659999999999
11,610.0,1990.79,1753.56,159.41454545454545,2.8746885245901637,55.45454545454545,180.98090909090908,2611.974,858.4140000000002
4,238.0,1707.28,1483.48,370.87,6.233109243697479,59.5,426.82,1574.4679999999998,90.98799999999983
2,299.0,1612.7,1282.8,641.4,4.2903010033444815,149.5,806.35,1345.17,62.37000000000012
10,273.0,799.9,1155.05,115.505,4.230952380952381,27.3,79.99,1645.79,490.74
3,154.0,274.04,406.91,135.63666666666668,2.6422727272727276,51.333333333333336,91.34666666666668,576.724,169.81400000000002
7,636.0,697.02,1276.06,182.2942857142857,2.0063836477987422,90.85714285714286,99.57428571428571,1447.412,171.3520000000001
2,1038.0,685.07,962.14,481.07,0.926917148362235,519.0,342.535,1121.142,159.00200000000007
2,798.0,2334.41,1485.4,742.7,1.8614035087719298,399.0,1167.205,2002.746,517.346
12,601.0,2166.56,1918.46,159.87166666666667,3.1921131447587356,50.083333333333336,180.54666666666665,2813.386,894.9259999999999
6,290.0,814.04,1077.35,179.5583333333333,3.715,48.333333333333336,135.67333333333332,1261.924,184.57400000000007
8,16.0,259.02,543.56,67.945,33.9725,2.0,32.3775,994.692,451.13200000000006
8,303.0,1072.44,1453.25,181.65625,4.7962046204620465,37.875,134.055,1622.814,169.56400000000008
11,372.0,2048.26,1632.61,148.4190909090909,4.388736559139785,33.81818181818182,186.20545454545456,2539.356,906.7460000000003
3,864.0,2338.52,1513.04,504.34666666666664,1.7512037037037036,288.0,779.5066666666667,2134.912,621.8719999999998
11,913.0,2253.41,1758.56,159.86909090909091,1.9261336254107337,83.0,204.85545454545453,2905.8959999999997,1147.3359999999998
14,805.0,834.06,1683.49,120.24928571428572,2.0912919254658386,57.5,59.575714285714284,2305.6859999999997,622.1959999999997
5,905.0,2317.31,1691.38,338.276,1.8689281767955803,181.0,463.462,2390.636,699.2559999999999
10,728.0,226.53,1060.47,106.047,1.4566895604395604,72.8,22.653,1506.518,446.048
4,842.0,893.25,1324.64,331.16,1.573206650831354,210.5,223.3125,1407.8500000000001,83.21000000000004
5,117.0,953.06,1116.8,223.35999999999999,9.545299145299145,23.4,190.612,1167.4859999999999,50.68599999999992
12,307.0,957.17,1432.75,119.39583333333333,4.666938110749186,25.583333333333332,79.76416666666667,1955.452,522.702
9,51.0,314.81,704.94,78.32666666666667,13.822352941176472,5.666666666666667,34.97888888888889,1148.4660000000001,443.52600000000007
7,1071.0,841.11,1699.9,242.84285714285716,1.5872082166199815,153.0,120.15857142857143,1729.616,29.715999999999894
13,922.0,1510.22,1967.87,151.37461538461537,2.134349240780911,70.92307692307692,116.17076923076924,2664.032,696.1620000000003
8,867.0,2373.39,1747.22,218.4025,2.0152479815455595,108.375,296.67375,2657.184,909.9640000000002
11,1013.0,1483.3,1952.8,177.52727272727273,1.9277393879565645,92.0909090909091,134.84545454545454,2488.83,536.03
6,1148.0,1525.81,1776.48,296.08,1.5474564459930313,191.33333333333334,254.30166666666665,2125.086,348.60599999999977
12,158.0,2195.67,1625.46,135.455,10.287721518987341,13.166666666666666,182.9725,2631.502,1006.0419999999999
5,1010.0,2054.21,1810.37,362.07399999999996,1.7924455445544554,202.0,410.842,2280.026,469.65599999999995
1,682.0,1517.04,1376.04,1376.04,2.0176539589442815,682.0,1517.04,1360.124,15.91599999999994
5,14.0,78.33,406.7,81.34,29.05,2.8,15.666,578.617,171.91699999999997
6,1203.0,1900.48,1972.88,328.81333333333333,1.6399667497921864,200.5,316.74666666666667,2374.638,401.7579999999998
4,810.0,1852.31,1575.87,393.9675,1.9455185185185184,202.5,463.0775,1968.886,393.0160000000001
3,760.0,2073.25,1522.45,507.48333333333335,2.003223684210526,253.33333333333334,691.0833333333334,1928.95,406.5
7,868.0,625.09,1403.48,200.49714285714285,1.6169124423963135,124.0,89.29857142857144,1508.654,105.17399999999998
7,205.0,103.31,683.1,97.58571428571429,3.33219512195122,29.285714285714285,14.758571428571429,897.236,214.13599999999997
5,387.0,1882.35,1588.8,317.76,4.105426356589147,77.4,376.46999999999997,1846.56,257.76
11,447.0,130.07,852.02,77.45636363636363,1.9060850111856822,40.63636363636363,11.824545454545454,1422.192,570.172
9,482.0,1348.44,1633.26,181.47333333333333,3.38850622406639,53.55555555555556,149.82666666666668,1968.964,335.70399999999995
7,15.0,2436.67,1459.63,208.51857142857145,97.30866666666667,2.142857142857143,348.0957142857143,2200.702,741.0720000000001
10,955.0,1182.33,1950.3,195.03,2.042198952879581,95.5,118.23299999999999,2182.148,231.84800000000018
5,41.0,2314.68,1500.28,300.056,36.59219512195122,8.2,462.936,1942.5879999999997,442.30799999999977
2,1189.0,1164.74,1666.52,833.26,1.40161480235492,594.5,582.37,1476.8939999999998,189.6260000000002
2,762.0,519.74,752.69,376.345,0.9877821522309712,381.0,259.87,897.7440000000001,145.0540000000001
10,895.0,937.46,1714.8,171.48,1.915977653631285,89.5,93.74600000000001,2008.226,293.42600000000016
13,858.0,2258.01,1889.71,145.3623076923077,2.2024592074592073,66.0,173.69307692307694,3083.906,1194.196
11,650.0,524.8,1179.09,107.19,1.8139846153846153,59.09090909090909,47.709090909090904,1750.38,571.2900000000002
4,198.0,2106.63,1450.67,362.6675,7.326616161616162,49.5,526.6575,1796.078,345.4079999999999
1,791.0,1927.75,1419.88,1419.88,1.7950442477876107,791.0,1927.75,1655.6,235.7199999999998
14,1020.0,1201.75,2337.73,166.9807142857143,2.2918921568627453,72.85714285714286,85.83928571428571,2623.05,285.32000000000016
12,59.0,2247.39,1629.92,135.82666666666668,27.625762711864407,4.916666666666667,187.2825,2612.654,982.7339999999999
8,626.0,545.84,1142.89,142.86125,1.8257028753993612,78.25,68.23,1452.2040000000002,309.3140000000001
5,57.0,559.05,639.73,127.946,11.223333333333334,11.4,111.80999999999999,898.4899999999999,258.7599999999999
5,908.0,716.7,1375.88,275.17600000000004,1.515286343612335,181.6,143.34,1431.6200000000001,55.74000000000001
13,8.0,78.44,713.71,54.900769230769235,89.21375,0.6153846153846154,6.033846153846154,1375.236,661.5260000000001
11,684.0,672.51,1487.93,135.26636363636365,2.1753362573099415,62.18181818181818,61.13727272727272,1854.306,366.376
4,180.0,2365.46,1443.02,360.755,8.016777777777778,45.0,591.365,1943.276,500.2560000000001
13,511.0,1628.33,1915.79,147.36846153846153,3.749099804305284,39.30769230769231,125.25615384615384,2549.948,634.1579999999999
4,231.0,20.39,499.26,124.815,2.1612987012987013,57.75,5.0975,535.301,36.041000000000054
9,1139.0,1973.31,1759.33,195.4811111111111,1.5446268656716418,126.55555555555556,219.25666666666666,2639.536,880.2060000000001
9,578.0,1167.71,1587.21,176.35666666666668,2.7460380622837373,64.22222222222223,129.74555555555557,1903.7259999999999,316.51599999999985
14,530.0,2028.06,2079.14,148.51,3.922905660377358,37.857142857142854,144.86142857142858,2898.3360000000002,819.1960000000004
7,316.0,141.89,837.8,119.68571428571428,2.65126582278481,45.142857142857146,20.27,970.3340000000001,132.5340000000001
2,897.0,2382.39,1437.95,718.975,1.6030657748049053,448.5,1191.195,2076.084,638.1339999999998
12,121.0,608.92,1033.44,86.12,8.540826446280992,10.083333333333334,50.74333333333333,1662.8020000000001,629.3620000000001
4,764.0,1417.94,1682.1,420.525,2.201701570680628,191.0,354.485,1687.5639999999999,5.463999999999942
11,663.0,2141.08,1715.29,155.93545454545455,2.587164404223228,60.27272727272727,194.64363636363635,2725.9979999999996,1010.7079999999996
3,91.0,1640.15,1338.3,446.09999999999997,14.706593406593406,30.333333333333332,546.7166666666667,1366.87,28.569999999999936
1,1035.0,1289.84,1317.33,1317.33,1.2727826086956522,1035.0,1289.84,1382.654,65.32400000000007
7,125.0,193.62,616.24,88.03428571428572,4.92992,17.857142857142858,27.66,915.422,299.182
12,437.0,639.96,1183.74,98.645,2.708787185354691,36.416666666666664,53.330000000000005,1823.6260000000002,639.8860000000002
4,84.0,2243.12,1392.1,348.025,16.572619047619046,21.0,560.78,1824.5919999999999,432.49199999999996
5,716.0,1316.6,1686.98,337.396,2.356117318435754,143.2,263.32,1655.1599999999999,31.820000000000164
12,18.0,2461.37,1556.78,129.73166666666665,86.48777777777778,1.5,205.11416666666665,2717.2619999999997,1160.4819999999997
3,560.0,1664.15,1419.48,473.16,2.5347857142857144,186.66666666666666,554.7166666666667,1643.49,224.01
3,504.0,63.39,568.17,189.39,1.1273214285714286,168.0,21.13,596.851,28.68100000000004
5,1126.0,664.9,1336.74,267.348,1.187158081705151,225.2,132.98,1448.6399999999999,111.89999999999986
1,1092.0,390.55,589.11,589.11,0.539478021978022,1092.0,390.55,868.7300000000001,279.6200000000001
11,273.0,502.37,862.61,78.41909090909091,3.1597435897435897,24.818181818181817,45.67,1567.272,704.6619999999999
4,6.0,458.7,459.21,114.8025,76.535,1.5,114.675,708.7,249.49000000000007
1,620.0,490.45,678.74,678.74,1.094741935483871,620.0,490.45,716.27,37.52999999999997
5,659.0,2083.15,1645.06,329.012,2.496297420333839,131.8,416.63,2089.44,444.3800000000001
12,353.0,2150.17,1765.67,147.13916666666668,5.001898016997167,29.416666666666668,179.18083333333334,2691.952,926.2820000000002
13,618.0,1982.27,2000.39,153.87615384615384,3.236877022653722,47.53846153846154,152.4823076923077,2810.4619999999995,810.0719999999994
2,1158.0,2355.92,1528.91,764.455,1.3203022452504318,579.0,1177.96,2177.652,648.742
3,512.0,1251.6,1360.76,453.58666666666664,2.657734375,170.66666666666666,417.2,1324.36,36.40000000000009
5,840.0,941.55,1676.48,335.296,1.995809523809524,168.0,188.31,1485.9299999999998,190.55000000000018
7,1086.0,2319.81,1858.36,265.47999999999996,1.711197053406998,155.14285714285714,331.40142857142854,2623.5860000000002,765.2260000000003
13,1152.0,864.45,1797.14,138.24153846153848,1.5600173611111112,88.61538461538461,66.49615384615385,2380.07,582.9300000000001
4,840.0,1375.42,1580.95,395.2375,1.8820833333333333,210.0,343.855,1696.252,115.30199999999991
4,724.0,89.99,667.98,166.995,0.9226243093922653,181.0,22.4975,869.7909999999999,201.81099999999992
3,327.0,2141.92,1438.41,479.47,4.398807339449542,109.0,713.9733333333334,1775.3020000000001,336.89200000000005
13,1055.0,2005.84,1997.52,153.6553846153846,1.8933838862559242,81.15384615384616,154.29538461538462,3021.254,1023.7339999999999
1,931.0,327.97,609.73,609.73,0.6549194414607948,931.0,327.97,758.7320000000001,149.00200000000007
10,108.0,2181.67,1632.42,163.24200000000002,15.115,10.8,218.167,2400.602,768.1819999999998
13,1204.0,24.47,1344.17,103.39769230769231,1.116420265780731,92.61538461538461,1.8823076923076922,1876.8229999999999,532.6529999999998
5,517.0,919.25,1288.31,257.662,2.491895551257253,103.4,183.85,1327.1999999999998,38.88999999999987
8,897.0,1536.36,1944.62,243.0775,2.1679152731326643,112.125,192.045,2168.466,223.846
12,988.0,2492.79,1753.84,146.15333333333334,1.7751417004048582,82.33333333333333,207.7325,3183.274,1429.434
1,1041.0,1630.25,1466.95,1466.95,1.4091738712776176,1041.0,1630.25,1589.6,122.64999999999986
10,454.0,2359.42,1619.0,161.9,3.566079295154185,45.4,235.942,2662.952,1043.9520000000002
5,406.0,1084.16,1399.39,279.87800000000004,3.4467733990147784,81.2,216.83200000000002,1376.196,23.194000000000187
4,103.0,1790.07,1394.55,348.6375,13.539320388349514,25.75,447.5175,1563.3919999999998,168.84199999999987
11,198.0,269.95,695.66,63.24181818181818,3.5134343434343434,18.0,24.54090909090909,1394.07,698.41
4,477.0,18.97,631.5,157.875,1.3238993710691824,119.25,4.7425,644.723,13.222999999999956
11,67.0,2455.53,1572.91,142.9918181818182,23.476268656716417,6.090909090909091,223.23000000000002,2642.178,1069.2679999999998
7,789.0,185.73,966.26,138.03714285714287,1.2246641318124207,112.71428571428571,26.532857142857143,1209.4879999999998,243.22799999999984
13,70.0,993.7,1492.02,114.77076923076923,21.31457142857143,5.384615384615385,76.43846153846154,1966.82,474.79999999999995
12,59.0,858.62,1377.35,114.77916666666665,23.344915254237286,4.916666666666667,71.55166666666666,1779.392,402.04200000000014
3,1027.0,180.0,804.96,268.32,0.7837974683544304,342.3333333333333,60.0,913.1500000000001,108.19000000000005
3,275.0,543.74,572.73,190.91,2.0826545454545453,91.66666666666667,181.24666666666667,792.9939999999999,220.2639999999999
12,180.0,384.42,873.97,72.83083333333333,4.855388888888889,15.0,32.035000000000004,1554.652,680.682
3,334.0,2449.89,1472.53,490.8433333333333,4.40877245508982,111.33333333333333,816.63,1963.234,490.70399999999995
7,759.0,1694.02,1960.92,280.13142857142856,2.5835573122529647,108.42857142857143,242.00285714285715,2100.9619999999995,140.04199999999946
10,174.0,1991.96,1542.4,154.24,8.864367816091955,17.4,199.196,2316.4759999999997,774.0759999999996
1,780.0,366.37,516.69,516.69,0.662423076923077,780.0,366.37,713.822,197.13199999999995
9,934.0,415.5,1208.82,134.31333333333333,1.2942398286937902,103.77777777777777,46.166666666666664,1612.6,403.78
8,936.0,556.28,1277.26,159.6575,1.3645940170940172,117.0,69.535,1597.968,320.7080000000001
1,1002.0,2320.13,1475.4,1475.4,1.4724550898203594,1002.0,2320.13,1985.978,510.578
7,83.0,137.84,482.65,68.95,5.815060240963855,11.857142857142858,19.69142857142857,860.844,378.1940000000001
9,191.0,789.52,1058.5,117.61111111111111,5.541884816753926,21.22222222222222,87.72444444444444,1502.662,444.16200000000003
3,280.0,1090.37,1256.92,418.97333333333336,4.489,93.33333333333333,363.45666666666665,1123.2219999999998,133.69800000000032
5,644.0,2383.17,1785.53,357.106,2.7725621118012422,128.8,476.634,2262.702,477.17200000000025
10,498.0,992.86,1395.03,139.503,2.8012650602409637,49.8,99.286,1862.8159999999998,467.78599999999983
4,317.0,1793.28,1518.93,379.7325,4.7915772870662465,79.25,448.32,1661.618,142.68799999999987
4,1100.0,370.61,860.32,215.08,0.782109090909091,275.0,92.6525,1160.366,300.04599999999994
4,263.0,2469.06,1503.98,375.995,5.718555133079848,65.75,617.265,2042.786,538.806
4,932.0,1287.34,1513.28,378.32,1.6236909871244636,233.0,321.835,1634.804,121.52400000000011
14,343.0,2013.4,1839.05,131.3607142857143,5.361661807580175,24.5,143.81428571428572,2805.39,966.3399999999999
2,274.0,888.24,917.79,458.895,3.349598540145985,137.0,444.12,899.2439999999999,18.54600000000005
1,759.0,330.29,500.92,500.92,0.659973649538867,759.0,330.29,682.724,181.80400000000003
8,204.0,2178.45,1506.38,188.2975,7.38421568627451,25.5,272.30625,2241.87,735.4899999999998
10,396.0,2068.65,1556.68,155.668,3.9310101010101013,39.6,206.865,2462.3900000000003,905.7100000000003
6,840.0,870.82,1496.46,249.41,1.7815,140.0,145.13666666666668,1543.492,47.031999999999925
7,756.0,1473.59,1961.96,280.28000000000003,2.5951851851851853,108.0,210.51285714285714,1967.3539999999998,5.393999999999778
4,1048.0,279.75,780.15,195.0375,0.7444179389312977,262.0,69.9375,1082.45,302.30000000000007
9,800.0,39.96,1158.68,128.74222222222224,1.44835,88.88888888888889,4.44,1308.964,150.28399999999988
3,240.0,1895.67,1386.33,462.10999999999996,5.776375,80.0,631.89,1588.402,202.07200000000012
13,997.0,920.48,2124.16,163.39692307692306,2.1305516549648944,76.6923076923077,70.80615384615385,2343.938,219.77800000000025
2,826.0,2163.39,1523.26,761.63,1.844140435835351,413.0,1081.695,1912.734,389.47399999999993
6,194.0,914.25,1168.72,194.78666666666666,6.024329896907217,32.333333333333336,152.375,1278.85,110.12999999999988
4,333.0,1934.76,1467.52,366.88,4.406966966966967,83.25,483.69,1753.7060000000001,286.18600000000015
8,1053.0,1864.01,1794.57,224.32125,1.7042450142450143,131.625,233.00125,2435.256,640.6859999999999
12,466.0,1291.33,1770.37,147.53083333333333,3.7990772532188837,38.833333333333336,107.61083333333333,2227.498,457.12800000000016
8,916.0,2417.62,1755.05,219.38125,1.9159934497816593,114.5,302.2025,2705.772,950.722
11,322.0,1251.3,1732.46,157.49636363636364,5.380310559006212,29.272727272727273,113.75454545454545,2038.68,306.22
13,11.0,1114.96,1555.48,119.65230769230769,141.40727272727273,0.8461538461538461,85.76615384615386,2005.3560000000002,449.8760000000002
7,250.0,364.79,718.71,102.67285714285715,2.8748400000000003,35.714285714285715,52.112857142857145,1074.374,355.664
5,247.0,296.51,594.93,118.98599999999999,2.4086234817813765,49.4,59.302,832.056,237.1260000000001
14,1158.0,2104.61,1899.69,135.69214285714287,1.6404922279792746,82.71428571428571,150.32928571428573,3226.866,1327.176
11,1095.0,1071.83,2159.33,196.30272727272725,1.9719908675799087,99.54545454545455,97.43909090909091,2278.848,119.51800000000003
11,1149.0,270.81,1284.51,116.77363636363636,1.1179373368146215,104.45454545454545,24.61909090909091,1822.536,538.0260000000001
9,14.0,1057.38,1372.31,152.4788888888889,98.02214285714285,1.5555555555555556,117.48666666666668,1572.548,200.23800000000006
4,184.0,983.77,1202.69,300.6725,6.536358695652174,46.0,245.9425,1116.062,86.62800000000016
6,135.0,2488.22,1561.2,260.2,11.564444444444446,22.5,414.7033333333333,2196.682,635.4819999999997
5,717.0,1508.97,1722.49,344.498,2.402357043235704,143.4,301.794,1771.0320000000002,48.542000000000144
1,389.0,1964.96,1228.94,1228.94,3.159228791773779,389.0,1964.96,1497.0259999999998,268.0859999999998
3,1136.0,1296.54,1536.6,512.1999999999999,1.3526408450704224,378.6666666666667,432.18,1632.1239999999998,95.52399999999989
13,145.0,2202.42,1716.13,132.01000000000002,11.835379310344829,11.153846153846153,169.41692307692307,2729.702,1013.5720000000001
1,1122.0,861.5,1081.05,1081.05,0.9635026737967914,1122.0,861.5,1164.8,83.75
14,383.0,97.95,1203.93,85.995,3.143420365535248,27.357142857142858,6.996428571428572,1673.5049999999999,469.5749999999998
1,309.0,1211.37,1110.55,1110.55,3.5940129449838185,309.0,1211.37,1008.8719999999998,101.67800000000011
14,1090.0,2248.68,1905.5,136.10714285714286,1.748165137614679,77.85714285714286,160.61999999999998,3282.7079999999996,1377.2079999999996
3,278.0,994.9,1167.78,389.26,4.200647482014388,92.66666666666667,331.6333333333333,1065.04,102.74000000000001
7,1109.0,2397.29,1917.57,273.93857142857144,1.729098286744815,158.42857142857142,342.46999999999997,2680.424,762.854
12,643.0,2194.16,1758.03,146.5025,2.7341057542768272,53.583333333333336,182.84666666666666,2848.8459999999995,1090.8159999999996
11,176.0,1050.67,1444.13,131.28454545454545,8.20528409090909,16.0,95.51545454545455,1852.602,408.472
7,309.0,1021.75,1309.85,187.12142857142857,4.238996763754045,44.142857142857146,145.96428571428572,1495.1,185.25
3,992.0,1897.41,1539.0,513.0,1.5514112903225807,330.6666666666667,632.47,1927.846,388.846
3,175.0,440.19,431.17,143.72333333333333,2.4638285714285715,58.333333333333336,146.73,685.864,254.69400000000002
5,895.0,2329.69,1791.96,358.392,2.0021899441340785,179.0,465.938,2343.5640000000003,551.6040000000003
8,372.0,348.37,950.24,118.78,2.5544086021505374,46.5,43.54625,1219.422,269.182
5,567.0,193.11,718.3,143.66,1.2668430335097,113.4,38.622,914.016,195.716
8,978.0,710.43,1624.58,203.0725,1.661124744376278,122.25,88.80375,1709.358,84.77800000000002
1,1082.0,1809.49,446.94,446.94,0.41306839186691313,1082.0,1809.49,1715.594,1268.654
11,636.0,2238.97,1699.94,154.54,2.672861635220126,57.81818181818182,203.54272727272726,2772.582,1072.6419999999998
6,370.0,315.09,946.39,157.73166666666665,2.557810810810811,61.666666666666664,52.51499999999999,998.554,52.16399999999999
8,413.0,222.83,802.95,100.36875,1.9441888619854724,51.625,27.85375,1162.548,359.59799999999996
3,399.0,141.39,546.04,182.01333333333332,1.3685213032581454,133.0,47.129999999999995,607.384,61.34400000000005
