days,miles,receipts,output,receipt_factor,residual_0.5,residual_0.6,residual_0.7,residual_0.8,residual_0.9,residual_1.0,base_per_day,predicted_lookup,error_lookup
9,1079.0,1981.94,1763.16,0.889613207261572,85.7988888888889,63.777333333333345,41.755777777777794,19.734222222222215,-2.2873333333333346,-24.308888888888887,41.755777777777794,2143.358,380.1980000000001
8,1134.0,1049.84,2073.13,1.9747104320658388,193.52625,180.40325,167.28025000000002,154.15725000000003,141.03425000000001,127.91125000000002,167.28025000000002,1446.888,626.2420000000002
8,403.0,654.97,895.14,1.366688550620639,70.956875,62.769749999999995,54.582625,46.3955,38.20837499999999,30.021249999999995,54.582625,1170.479,275.33900000000006
8,534.0,429.88,916.02,2.130873732204336,87.63499999999999,82.2615,76.888,71.5145,66.14099999999999,60.7675,76.888,1012.9159999999999,96.89599999999996
13,564.0,2245.56,1745.09,0.7771290902937352,47.87,30.596461538461533,13.322923076923084,-3.950615384615398,-21.224153846153847,-38.49769230769231,13.322923076923084,2507.892,762.8019999999999
2,752.0,958.29,1144.41,1.1942209560780142,332.63250000000005,284.7180000000001,236.8035000000001,188.889,140.97450000000003,93.06000000000006,236.8035000000001,1038.8029999999999,105.6070000000002
11,293.0,1410.0,1673.7,1.1870212765957446,88.06363636363636,75.24545454545455,62.427272727272744,49.60909090909092,36.790909090909096,23.972727272727276,62.427272727272744,1801.0,127.29999999999995
5,919.0,470.23,1119.17,2.380048061586883,176.811,167.40640000000002,158.0018,148.59720000000002,139.1926,129.788,158.0018,939.1610000000001,180.00900000000001
5,103.0,333.22,573.58,1.721325250585199,81.394,74.7296,68.0652,61.400800000000004,54.7364,48.072,68.0652,843.254,269.674
1,893.0,19.76,570.71,28.882085020242915,560.83,558.854,556.878,554.902,552.926,550.95,556.878,259.832,310.87800000000004
12,37.0,52.65,789.01,14.985944919278253,63.55708333333333,63.11833333333333,62.67958333333333,62.240833333333335,61.802083333333336,61.36333333333334,62.67958333333333,864.855,75.84500000000003
8,1142.0,776.74,1827.44,2.3527048948167986,179.88375000000002,170.17450000000002,160.46525000000003,150.756,141.04675,131.3375,160.46525000000003,1255.7179999999998,571.7220000000002
5,332.0,218.03,801.73,3.677154520020181,138.543,134.1824,129.8218,125.4612,121.10060000000001,116.74000000000001,129.8218,762.621,39.10900000000004
7,950.0,1739.62,2032.23,1.168203400742691,166.06,141.20828571428572,116.35657142857144,91.50485714285716,66.65314285714287,41.80142857142859,116.35657142857144,1994.734,37.496000000000095
9,223.0,1916.03,1623.73,0.8474449773750933,73.96833333333333,52.67911111111112,31.38988888888889,10.100666666666662,-11.188555555555544,-32.477777777777774,31.38988888888889,2097.221,473.491
6,522.0,1210.87,1577.01,1.302377629307853,161.92916666666667,141.74800000000002,121.56683333333335,101.38566666666668,81.20450000000001,61.02333333333335,121.56683333333335,1555.609,21.401000000000067
12,46.0,2077.07,1666.29,0.802231027360657,52.31291666666666,35.004,17.695083333333326,0.38616666666664895,-16.922750000000025,-34.23166666666668,17.695083333333326,2281.949,615.6590000000001
2,252.0,1545.94,1300.19,0.841035227757869,263.61,186.31300000000005,109.01600000000008,31.718999999999937,-45.577999999999975,-122.875,109.01600000000008,1450.158,149.96799999999985
14,999.0,619.42,1510.57,2.438684575893578,85.77571428571427,81.35128571428571,76.92685714285714,72.50242857142857,68.078,63.653571428571425,76.92685714285714,1371.594,138.97599999999989
13,125.0,2004.61,1721.56,0.8588004649283402,55.32730769230769,39.90723076923078,24.487153846153852,9.067076923076911,-6.352999999999995,-21.77307692307692,24.487153846153852,2339.227,617.6669999999999
9,597.0,625.99,990.84,1.5828367865301363,75.31611111111111,68.36066666666667,61.40522222222223,54.449777777777776,47.49433333333333,40.53888888888889,61.40522222222223,1194.193,203.35299999999995
3,289.0,853.79,969.85,1.1359350659998362,180.985,152.52533333333335,124.0656666666667,95.606,67.14633333333336,38.68666666666669,124.0656666666667,999.6529999999999,29.802999999999884
7,953.0,1918.24,1833.56,0.9558553674201351,124.91999999999999,97.51657142857142,70.11314285714285,42.70971428571426,15.306285714285716,-12.097142857142867,70.11314285714285,2119.768,286.2080000000001
4,275.0,2359.64,1483.58,0.6287315014154702,75.94,16.949000000000012,-42.04199999999997,-101.03300000000002,-160.024,-219.015,-42.04199999999997,2131.7479999999996,648.1679999999997
5,755.0,1584.41,1729.08,1.0913084365789156,187.37499999999997,155.6868,123.99859999999998,92.31039999999993,60.62219999999998,28.93399999999997,123.99859999999998,1719.087,9.992999999999938
9,803.0,880.17,1589.75,1.806185168774214,127.74055555555555,117.9608888888889,108.18122222222223,98.40155555555556,88.62188888888889,78.84222222222223,108.18122222222223,1372.119,217.63100000000009
11,293.0,285.14,966.87,3.390860629866031,74.93636363636364,72.34418181818182,69.75200000000001,67.15981818181818,64.56763636363637,61.97545454545455,69.75200000000001,1013.598,46.72799999999995
6,164.0,1460.21,1535.3,1.0514241102307202,134.19916666666666,109.86233333333332,85.52550000000001,61.18866666666664,36.85183333333331,12.514999999999986,85.52550000000001,1730.147,194.84699999999998
12,675.0,2277.93,1807.33,0.7934089282813783,55.69708333333333,36.71433333333334,17.73158333333335,-1.251166666666677,-20.233916666666648,-39.21666666666666,17.73158333333335,2422.5509999999995,615.2209999999995
11,859.0,146.71,1267.98,8.642764637720672,108.60227272727273,107.26854545454545,105.93481818181817,104.60109090909091,103.26736363636364,101.93363636363637,105.93481818181817,916.697,351.283
2,296.0,1878.7,1354.0,0.7207111300367275,207.325,113.38999999999999,19.45500000000004,-74.48000000000002,-168.41500000000008,-262.35,19.45500000000004,1683.09,329.0899999999999
7,300.0,2417.85,1634.04,0.675823562255723,60.730714285714285,26.190000000000023,-8.350714285714275,-42.89142857142857,-77.43214285714286,-111.97285714285714,-8.350714285714275,2469.495,835.4549999999999
2,1155.0,1517.18,1543.17,1.0171304657324773,392.29,316.43100000000004,240.572,164.71299999999997,88.85400000000004,12.995000000000005,240.572,1430.026,113.144
5,765.0,480.48,1038.42,2.161213786213786,159.63600000000002,150.02640000000002,140.41680000000002,130.80720000000002,121.19760000000001,111.58800000000001,140.41680000000002,946.336,92.08400000000006
9,1097.0,2330.2,1728.07,0.7415972877864562,62.55222222222223,36.66111111111112,10.770000000000007,-15.121111111111102,-41.01222222222221,-66.90333333333332,10.770000000000007,2387.14,659.0699999999999
4,422.0,2049.71,1491.9,0.7278590629893985,116.76125000000002,65.51850000000002,14.275750000000016,-36.966999999999985,-88.20974999999999,-139.4525,14.275750000000016,1914.797,422.89699999999993
14,1020.0,510.33,1406.95,2.756941586816374,82.27035714285715,78.62514285714285,74.97992857142857,71.33471428571428,67.6895,64.04428571428572,74.97992857142857,1295.231,111.71900000000005
4,205.0,545.57,682.22,1.2504719834301739,102.35875,88.7195,75.08025,61.44099999999999,47.80175,34.162499999999994,75.08025,861.899,179.67899999999997
12,1046.0,1850.85,1875.72,1.013437069454575,79.19125000000001,63.767500000000005,48.34375000000002,32.919999999999995,17.496250000000014,2.07250000000001,48.34375000000002,2123.595,247.87499999999977
4,1001.0,739.08,1116.31,1.5104048276235318,186.6925,168.21549999999996,149.7385,131.26149999999998,112.78449999999998,94.30749999999998,149.7385,997.356,118.95399999999995
9,938.0,742.17,1632.1,2.199091852271043,140.11277777777775,131.86644444444445,123.62011111111113,115.37377777777778,107.12744444444444,98.88111111111111,123.62011111111113,1275.5189999999998,356.58100000000013
5,351.0,407.74,883.11,2.1658655025261195,135.848,127.6932,119.5384,111.3836,103.2288,95.074,119.5384,895.418,12.307999999999993
9,748.0,653.42,1249.66,1.9124912001469194,102.55000000000001,95.2897777777778,88.02955555555556,80.76933333333335,73.50911111111112,66.2488888888889,88.02955555555556,1213.394,36.266000000000076
13,1186.0,2462.26,1906.35,0.7742277419931282,51.93999999999998,32.99953846153846,14.059076923076908,-4.881384615384639,-23.82184615384617,-42.762307692307715,14.059076923076908,2659.5820000000003,753.2320000000004
6,384.0,1656.04,1682.33,1.015875220405304,142.385,114.78433333333334,87.18366666666668,59.58299999999997,31.982333333333333,4.381666666666661,87.18366666666668,1867.2279999999998,184.8979999999999
10,150.0,418.41,844.9,2.01931120193112,63.56949999999999,59.385400000000004,55.20129999999999,51.01719999999999,46.833099999999995,42.648999999999994,55.20129999999999,1052.887,207.98699999999997
10,783.0,158.93,993.55,6.2514943685899445,91.40849999999999,89.8192,88.2299,86.64059999999999,85.0513,83.46199999999999,88.2299,871.251,122.29899999999998
6,372.0,2494.69,1742.34,0.6984194428967125,82.49916666666665,40.92099999999997,-0.6571666666666639,-42.23533333333338,-83.81350000000002,-125.3916666666667,-0.6571666666666639,2454.283,711.943
10,958.0,1643.76,1827.18,1.1115856329391152,100.53,84.09240000000001,67.65480000000002,51.217200000000005,34.7796,18.342000000000006,67.65480000000002,1910.6319999999998,83.45199999999977
8,34.0,1225.2,1438.52,1.1741103493307214,103.24,87.925,72.61,57.29499999999999,41.97999999999999,26.664999999999992,72.61,1569.6399999999999,131.1199999999999
7,151.0,2461.93,1516.58,0.6160126404893722,40.80214285714286,5.631714285714289,-29.53871428571428,-64.70914285714285,-99.87957142857145,-135.04999999999998,-29.53871428571428,2500.3509999999997,983.7709999999997
7,150.0,1379.35,1500.09,1.0875339833979774,115.77357142857143,96.06857142857143,76.36357142857143,56.65857142857141,36.95357142857142,17.24857142857143,76.36357142857143,1742.5449999999998,242.45499999999993
6,751.0,2085.98,1757.81,0.8426782615365439,119.13666666666666,84.37033333333333,49.604000000000006,14.83766666666664,-19.928666666666686,-54.695000000000014,49.604000000000006,2168.1859999999997,410.37599999999975
7,568.0,159.12,738.92,4.643790849673202,94.1942857142857,91.92114285714285,89.648,87.37485714285712,85.10171428571428,82.82857142857142,89.648,888.384,149.46400000000006
12,574.0,2240.9,1785.72,0.7968762550760855,55.439166666666665,36.76500000000001,18.090833333333347,-0.5833333333333522,-19.25750000000001,-37.93166666666667,18.090833333333347,2396.63,610.9100000000001
13,36.0,808.38,1190.16,1.4722778891115567,60.45923076923077,54.24092307692308,48.02261538461539,41.804307692307695,35.586000000000006,29.367692307692316,48.02261538461539,1501.866,311.7059999999999
14,595.0,1818.77,1889.9,1.039108848287579,70.03678571428573,57.04557142857144,44.05435714285716,31.063142857142857,18.071928571428575,5.0807142857142935,44.05435714285716,2211.139,321.23900000000003
7,381.0,2342.27,1705.24,0.7280287925815555,76.30071428571429,42.83971428571431,9.378714285714295,-24.082285714285717,-57.54328571428573,-91.00428571428571,9.378714285714295,2416.589,711.3489999999999
14,174.0,815.3,1295.14,1.5885440941984548,63.392142857142865,57.56857142857144,51.74500000000001,45.92142857142858,40.09785714285715,34.274285714285725,51.74500000000001,1508.71,213.56999999999994
11,226.0,2013.45,1590.82,0.7900966003625617,53.09954545454545,34.79545454545455,16.491363636363634,-1.8127272727272983,-20.11681818181819,-38.4209090909091,16.491363636363634,2223.415,632.595
13,137.0,1505.66,1777.72,1.180691523982838,78.8376923076923,67.2556923076923,55.67369230769231,44.091692307692306,32.509692307692305,20.927692307692304,55.67369230769231,1989.962,212.24199999999996
13,774.0,206.45,1110.0,5.376604504722693,77.44423076923077,75.85615384615384,74.26807692307692,72.68,71.09192307692307,69.50384615384615,74.26807692307692,1080.5149999999999,29.485000000000127
5,1120.0,1514.91,1658.97,1.095094758104442,180.303,150.0048,119.70660000000002,89.40839999999999,59.110199999999985,28.81199999999999,119.70660000000002,1670.437,11.46699999999987
4,862.0,2335.55,1698.94,0.727426088073473,132.79125,74.40249999999997,16.013750000000016,-42.37500000000006,-100.76375000000007,-159.15250000000003,16.013750000000016,2114.885,415.94500000000016
8,829.0,1147.89,2004.34,1.746108076557858,178.799375,164.45074999999997,150.102125,135.75349999999997,121.40487499999998,107.05624999999998,150.102125,1515.5230000000001,488.8169999999998
4,380.0,446.66,764.24,1.7110106120986879,135.2275,124.061,112.89450000000001,101.728,90.5615,79.395,112.89450000000001,792.662,28.422000000000025
9,238.0,1197.83,1560.78,1.3030062696709885,106.87388888888889,93.56466666666667,80.25544444444445,66.94622222222222,53.63699999999999,40.32777777777778,80.25544444444445,1594.4809999999998,33.700999999999794
13,1199.0,493.0,1634.13,3.314665314401623,106.74076923076925,102.94846153846154,99.15615384615386,95.36384615384615,91.57153846153847,87.77923076923078,99.15615384615386,1281.1,353.0300000000002
12,710.0,1249.41,1921.09,1.537597746136176,108.03208333333332,97.62033333333333,87.20858333333332,76.79683333333331,66.38508333333333,55.97333333333332,87.20858333333332,1702.587,218.50299999999993
14,719.0,1973.14,1980.99,1.0039784303191865,71.03,56.936142857142855,42.84228571428571,28.74842857142856,14.654571428571428,0.5607142857142792,42.84228571428571,2319.1980000000003,338.2080000000003
1,482.0,1697.08,1198.24,0.7060598203973885,349.70000000000005,179.99200000000008,10.284000000000106,-159.42399999999998,-329.13200000000006,-498.8399999999999,10.284000000000106,1433.956,235.7159999999999
9,444.0,725.31,1062.52,1.4649184486633302,77.76277777777779,69.70377777777779,61.64477777777779,53.585777777777786,45.526777777777774,37.46777777777778,61.64477777777779,1263.7169999999999,201.1969999999999
11,610.0,1990.79,1753.56,0.8808362509355583,68.9240909090909,50.826,32.727909090909094,14.629818181818171,-3.4682727272727334,-21.566363636363636,32.727909090909094,2207.553,453.99299999999994
4,238.0,1707.28,1483.48,0.8689142964247224,157.46,114.77800000000002,72.096,29.413999999999987,-13.267999999999972,-55.94999999999999,72.096,1675.096,191.61599999999999
2,299.0,1612.7,1282.8,0.7954362249643454,238.22499999999997,157.58999999999997,76.95500000000004,-3.6800000000000637,-84.31500000000005,-164.95000000000005,76.95500000000004,1496.8899999999999,214.08999999999992
10,273.0,799.9,1155.05,1.4439929991248905,75.50999999999999,67.511,59.512,51.51299999999999,43.513999999999996,35.515,59.512,1319.9299999999998,164.87999999999988
3,154.0,274.04,406.91,1.4848562253685593,89.96333333333332,80.82866666666668,71.694,62.559333333333335,53.42466666666667,44.29,71.694,593.828,186.91799999999995
7,636.0,697.02,1276.06,1.8307365642305815,132.50714285714284,122.54971428571427,112.59228571428571,102.63485714285714,92.67742857142856,82.72,112.59228571428571,1264.914,11.145999999999958
2,1038.0,685.07,962.14,1.4044404221466418,309.8025,275.549,241.2955,207.04199999999997,172.78849999999994,138.53499999999997,241.2955,847.549,114.59100000000001
2,798.0,2334.41,1485.4,0.6363063900514477,159.09750000000008,42.377000000000066,-74.34349999999984,-191.06399999999996,-307.7845,-424.5049999999999,-74.34349999999984,2002.0869999999998,516.6869999999997
12,601.0,2166.56,1918.46,0.8854866701129902,69.59833333333334,51.543666666666674,33.48900000000001,15.434333333333333,-2.62033333333333,-20.674999999999994,33.48900000000001,2344.5919999999996,426.1319999999996
6,290.0,814.04,1077.35,1.3234607635988402,111.72166666666665,98.15433333333333,84.58699999999999,71.01966666666665,57.45233333333332,43.88499999999999,84.58699999999999,1277.828,200.47800000000007
8,16.0,259.02,543.56,2.0985252104084626,51.756249999999994,48.518499999999996,45.28075,42.04299999999999,38.805249999999994,35.567499999999995,45.28075,893.314,349.754
8,303.0,1072.44,1453.25,1.3550874641005557,114.62875,101.22325,87.81775,74.41224999999999,61.00675,47.60124999999999,87.81775,1462.708,9.458000000000084
11,372.0,2048.26,1632.61,0.7970716608243092,55.31636363636362,36.69581818181816,18.075272727272704,-0.5452727272727522,-19.16581818181821,-37.78636363636367,18.075272727272704,2247.782,615.1720000000003
3,864.0,2338.52,1513.04,0.6470075090228007,114.59333333333332,36.642666666666706,-41.30799999999999,-119.25866666666668,-197.20933333333338,-275.16,-41.30799999999999,2038.964,525.924
11,913.0,2253.41,1758.56,0.7803994834495276,57.44136363636364,36.955818181818195,16.470272727272746,-4.015272727272738,-24.500818181818182,-44.98636363636363,16.470272727272746,2391.3869999999997,632.8269999999998
14,805.0,834.06,1683.49,2.018427930844304,90.46142857142857,84.50385714285714,78.54628571428573,72.58871428571429,66.63114285714286,60.673571428571435,78.54628571428573,1521.8419999999999,161.64800000000014
5,905.0,2317.31,1691.38,0.729889397620517,106.54500000000003,60.19880000000003,13.85260000000003,-32.49359999999997,-78.83980000000001,-125.18599999999996,13.85260000000003,2232.117,540.7370000000001
10,728.0,226.53,1060.47,4.681366706396504,94.7205,92.4552,90.1899,87.9246,85.6593,83.394,90.1899,918.571,141.899
4,842.0,893.25,1324.64,1.4829443045060176,219.50375000000003,197.17250000000004,174.84125000000003,152.51000000000002,130.17875,107.84750000000003,174.84125000000003,1105.275,219.365
5,117.0,953.06,1116.8,1.1718045033890836,128.054,108.99280000000002,89.9316,70.87039999999999,51.80919999999999,32.748000000000005,89.9316,1277.1419999999998,160.34199999999987
12,307.0,957.17,1432.75,1.4968605367907477,79.51375,71.53733333333334,63.56091666666668,55.5845,47.60808333333333,39.63166666666667,63.56091666666668,1498.0189999999998,65.26899999999978
9,51.0,314.81,704.94,2.2392554239064832,60.83722222222223,57.33933333333334,53.841444444444456,50.34355555555556,46.84566666666667,43.347777777777786,53.841444444444456,976.367,271.4269999999999
7,1071.0,841.11,1699.9,2.0210198428267407,182.76357142857142,170.7477142857143,158.73185714285714,146.71600000000004,134.70014285714288,122.68428571428572,158.73185714285714,1365.777,334.12300000000005
13,922.0,1510.22,1967.87,1.3030353193574444,93.28923076923076,81.67215384615383,70.05507692307691,58.43799999999998,46.82092307692306,35.20384615384614,70.05507692307691,1993.154,25.284000000000106
8,867.0,2373.39,1747.22,0.7361706251395683,70.06562500000001,40.39825000000002,10.730875000000026,-18.936499999999995,-48.60387499999999,-78.27124999999998,10.730875000000026,2373.3729999999996,626.1529999999996
11,1013.0,1483.3,1952.8,1.3165239668307154,110.10454545454546,96.62000000000002,83.13545454545455,69.65090909090908,56.16636363636363,42.68181818181818,83.13545454545455,1852.31,100.49000000000001
6,1148.0,1525.81,1776.48,1.1642865101159385,168.92916666666667,143.499,118.06883333333333,92.63866666666668,67.2085,41.77833333333334,118.06883333333333,1776.067,0.4130000000000109
12,158.0,2195.67,1625.46,0.7403025044747161,43.96875,25.671499999999998,7.374249999999999,-10.923000000000002,-29.220250000000004,-47.517500000000005,7.374249999999999,2364.969,739.509
5,1010.0,2054.21,1810.37,0.8812974330764625,156.65299999999996,115.56879999999997,74.4846,33.40039999999995,-7.683800000000019,-48.76800000000003,74.4846,2047.947,237.577
1,682.0,1517.04,1376.04,0.9070558455940516,617.52,465.81600000000003,314.1120000000001,162.4079999999999,10.70399999999995,-141.0,314.1120000000001,1307.9279999999999,68.11200000000008
5,14.0,78.33,406.7,5.192135835567471,73.50699999999999,71.9404,70.37379999999999,68.8072,67.2406,65.674,70.37379999999999,664.831,258.13100000000003
6,1203.0,1900.48,1972.88,1.0380956389964642,170.44000000000003,138.76533333333336,107.09066666666668,75.41600000000001,43.74133333333335,12.066666666666682,107.09066666666668,2038.336,65.4559999999999
4,810.0,1852.31,1575.87,0.8507593221437016,162.42874999999998,116.12099999999998,69.81324999999998,23.505499999999984,-22.802250000000015,-69.11000000000001,69.81324999999998,1776.617,200.74700000000007
3,760.0,2073.25,1522.45,0.7343301579645485,161.9416666666667,92.83333333333333,23.725000000000062,-45.38333333333336,-114.49166666666663,-183.6,23.725000000000062,1853.2749999999999,330.8249999999998
7,868.0,625.09,1403.48,2.2452446847653937,155.84785714285712,146.91799999999998,137.98814285714286,129.0582857142857,120.12842857142857,111.19857142857143,137.98814285714286,1214.563,188.91699999999992
7,205.0,103.31,683.1,6.61213822476043,90.20642857142857,88.73057142857144,87.25471428571429,85.77885714285715,84.303,82.82714285714285,87.25471428571429,849.317,166.21699999999998
5,387.0,1882.35,1588.8,0.8440513188301857,129.525,91.87800000000001,54.23100000000004,16.583999999999968,-21.06300000000001,-58.709999999999994,54.23100000000004,1927.6449999999998,338.8449999999998
11,447.0,130.07,852.02,6.55047282232644,71.54409090909091,70.36163636363636,69.17918181818182,67.99672727272727,66.81427272727272,65.63181818181819,69.17918181818182,905.049,53.028999999999996
9,482.0,1348.44,1633.26,1.2112218563673578,106.56,91.57733333333334,76.59466666666667,61.61199999999998,46.629333333333335,31.64666666666666,76.59466666666667,1699.908,66.64799999999991
7,15.0,2436.67,1459.63,0.5990265403193703,34.470714285714294,-0.3388571428571205,-35.14842857142854,-69.95800000000001,-104.76757142857143,-139.57714285714286,-35.14842857142854,2482.669,1023.0389999999998
10,955.0,1182.33,1950.3,1.649539468676258,135.9135,124.09020000000001,112.2669,100.44359999999999,88.6203,76.797,112.2669,1587.6309999999999,362.6690000000001
5,41.0,2314.68,1500.28,0.6481587087631984,68.58800000000001,22.294400000000042,-23.999199999999973,-70.29279999999999,-116.5864,-162.87999999999997,-23.999199999999973,2230.276,729.9959999999999
2,1189.0,1164.74,1666.52,1.430808592475574,542.075,483.838,425.601,367.364,309.12699999999995,250.89,425.601,1183.318,483.202
2,762.0,519.74,752.69,1.4482048716666027,246.41000000000003,220.42300000000003,194.43600000000004,168.449,142.46200000000002,116.47500000000002,194.43600000000004,731.818,20.87200000000007
10,895.0,937.46,1714.8,1.8291980457832866,124.607,115.23240000000001,105.8578,96.48319999999998,87.1086,77.734,105.8578,1416.222,298.578
13,858.0,2258.01,1889.71,0.8368917763871727,58.51576923076922,41.14646153846154,23.77715384615385,6.407846153846129,-10.961461538461558,-28.330769230769246,23.77715384615385,2516.607,626.8969999999999
11,650.0,524.8,1179.09,2.2467416158536584,83.33545454545454,78.56454545454545,73.79363636363637,69.02272727272727,64.25181818181818,59.48090909090909,73.79363636363637,1181.36,2.269999999999982
4,198.0,2106.63,1450.67,0.6886211627101104,99.33875,46.673,-5.992750000000001,-58.658500000000004,-111.32425,-163.99,-5.992750000000001,1954.641,503.971
1,791.0,1927.75,1419.88,0.7365477888730386,456.0050000000001,263.23000000000025,70.45500000000015,-122.31999999999994,-315.095,-507.8699999999999,70.45500000000015,1595.425,175.54499999999985
14,1020.0,1201.75,2337.73,1.9452714790929895,124.06107142857142,115.47714285714287,106.8932142857143,98.3092857142857,89.72535714285713,81.14142857142858,106.8932142857143,1779.225,558.5050000000001
12,59.0,2247.39,1629.92,0.725250179096641,42.185416666666676,23.457166666666676,4.7289166666666915,-13.99933333333333,-32.727583333333314,-51.45583333333332,4.7289166666666915,2401.173,771.2529999999997
8,626.0,545.84,1142.89,2.093818701450975,108.74625,101.92325000000001,95.10025000000002,88.27725000000001,81.45425,74.63125000000001,95.10025000000002,1094.088,48.802000000000135
5,57.0,559.05,639.73,1.1443162507825777,72.04100000000001,60.860000000000014,49.679000000000016,38.498000000000005,27.317000000000007,16.136000000000013,49.679000000000016,1001.3349999999999,361.6049999999999
5,908.0,716.7,1375.88,1.9197432677549882,203.50600000000003,189.17200000000003,174.83800000000002,160.50400000000002,146.17000000000002,131.836,174.83800000000002,1111.69,264.19000000000005
13,8.0,78.44,713.71,9.0988016318205,51.88384615384616,51.280461538461545,50.677076923076925,50.07369230769231,49.47030769230769,48.86692307692307,50.677076923076925,990.908,277.198
11,684.0,672.51,1487.93,2.2125024163209472,104.69772727272729,98.584,92.47027272727274,86.35654545454545,80.24281818181818,74.12909090909092,92.47027272727274,1284.757,203.173
4,180.0,2365.46,1443.02,0.6100377939174622,65.07249999999999,5.935999999999979,-53.20049999999998,-112.33700000000005,-171.47350000000006,-230.61,-53.20049999999998,2135.822,692.8020000000001
13,511.0,1628.33,1915.79,1.1765366971068518,84.74038461538461,72.21476923076924,59.68915384615385,47.16353846153846,34.637923076923066,22.112307692307695,59.68915384615385,2075.831,160.04100000000017
4,231.0,20.39,499.26,24.485532123589994,122.26625,121.7565,121.24674999999999,120.737,120.22725,119.7175,121.24674999999999,494.273,4.986999999999966
9,1139.0,1973.31,1759.33,0.8915629069938327,85.85277777777777,63.92711111111112,42.00144444444446,20.075777777777756,-1.8498888888889016,-23.775555555555556,42.00144444444446,2137.317,377.9870000000001
9,578.0,1167.71,1587.21,1.3592501562888046,111.48388888888888,98.50933333333334,85.53477777777779,72.56022222222221,59.58566666666666,46.611111111111114,85.53477777777779,1573.397,13.813000000000102
14,530.0,2028.06,2079.14,1.025186631559224,76.0792857142857,61.593142857142844,47.107000000000006,32.620857142857126,18.134714285714285,3.6485714285714232,47.107000000000006,2357.642,278.50199999999995
7,316.0,141.89,837.8,5.904573965748115,109.55071428571429,107.52371428571428,105.49671428571428,103.46971428571429,101.44271428571427,99.41571428571429,105.49671428571428,876.323,38.523000000000025
2,897.0,2382.39,1437.95,0.6035745616796578,123.37750000000005,4.258000000000038,-114.86149999999986,-233.981,-353.1004999999999,-472.2199999999999,-114.86149999999986,2035.6729999999998,597.7229999999997
12,121.0,608.92,1033.44,1.6971687578006964,60.748333333333335,55.67400000000001,50.59966666666668,45.52533333333334,40.451,35.37666666666667,50.59966666666668,1254.244,220.80399999999986
4,764.0,1417.94,1682.1,1.186298432937924,243.28249999999997,207.83399999999997,172.38549999999998,136.93699999999995,101.48849999999993,66.03999999999996,172.38549999999998,1472.558,209.54199999999992
11,663.0,2141.08,1715.29,0.8011330730285651,58.61363636363637,39.14927272727273,19.684909090909102,0.22054545454544827,-19.243818181818185,-38.708181818181814,19.684909090909102,2312.756,597.4659999999999
3,91.0,1640.15,1338.3,0.8159619546992652,172.74166666666665,118.06999999999998,63.39833333333331,8.726666666666612,-45.945000000000086,-100.61666666666672,63.39833333333331,1550.105,211.80500000000006
1,1035.0,1289.84,1317.33,1.0213127209576383,672.41,543.426,414.442,285.45799999999986,156.47399999999993,27.49000000000001,414.442,1148.888,168.442
7,125.0,193.62,616.24,3.182729056915608,74.20428571428572,71.43828571428571,68.67228571428572,65.90628571428572,63.14028571428571,60.37428571428571,68.67228571428572,912.534,296.294
12,437.0,639.96,1183.74,1.849709356834802,71.98,66.647,61.314,55.980999999999995,50.647999999999996,45.315,61.314,1275.972,92.23199999999997
4,84.0,2243.12,1392.1,0.6206087948928278,67.63499999999999,11.557000000000016,-44.52099999999996,-100.59900000000005,-156.67700000000002,-212.755,-44.52099999999996,2050.1839999999997,658.0839999999998
5,716.0,1316.6,1686.98,1.2813155096460582,205.73600000000002,179.40400000000002,153.07200000000003,126.74000000000001,100.40799999999999,74.07600000000002,153.07200000000003,1531.62,155.36000000000013
12,18.0,2461.37,1556.78,0.6324851607031856,27.174583333333334,6.663166666666673,-13.848249999999988,-34.35966666666667,-54.87108333333335,-75.3825,-13.848249999999988,2550.959,994.1789999999999
3,560.0,1664.15,1419.48,0.8529759937505633,195.80166666666665,140.33,84.85833333333335,29.386666666666617,-26.085000000000036,-81.55666666666669,84.85833333333335,1566.905,147.42499999999995
3,504.0,63.39,568.17,8.963085660198768,178.82499999999996,176.712,174.59899999999996,172.486,170.373,168.26,174.59899999999996,446.373,121.79699999999997
5,1126.0,664.9,1336.74,2.010437659798466,200.858,187.56,174.262,160.964,147.666,134.368,174.262,1075.4299999999998,261.3100000000002
1,1092.0,390.55,589.11,1.5084112149532711,393.83500000000004,354.78000000000003,315.725,276.66999999999996,237.615,198.56,315.725,519.385,69.72500000000002
11,273.0,502.37,862.61,1.717081035889882,55.584090909090904,51.01709090909092,46.45009090909091,41.88309090909091,37.31609090909091,32.74909090909091,46.45009090909091,1165.659,303.0490000000001
4,6.0,458.7,459.21,1.0011118378024852,57.464999999999996,45.9975,34.53,23.062499999999986,11.594999999999999,0.12749999999999773,34.53,801.0899999999999,341.87999999999994
1,620.0,490.45,678.74,1.3839127332042003,433.515,384.47,335.425,286.38,237.33500000000004,188.29000000000002,335.425,589.315,89.42499999999995
5,659.0,2083.15,1645.06,0.7896982934498236,120.69699999999997,79.03399999999996,37.371,-4.292000000000053,-45.95500000000002,-87.61800000000002,37.371,2068.205,423.145
12,353.0,2150.17,1765.67,0.8211769301962171,57.548750000000005,39.63066666666666,21.712583333333345,3.79449999999999,-14.123583333333329,-32.041666666666664,21.712583333333345,2333.1189999999997,567.4489999999996
