days,miles,receipts,output,output_per_receipt,receipts_times_days,output_per_receipts_days,adjusted_per_day_50,adjusted_per_day_60,adjusted_per_day_70,adjusted_per_day_80,adjusted_per_day_90,adjusted_per_day_100,adjusted_per_day_110,adjusted_per_day_120,adjusted_per_day_130,adjusted_per_day_140,adjusted_per_day_150,predicted,error,predicted_best,error_best,predicted_3comp,error_3comp
14,999.0,619.42,1510.57,2.438684575893578,8671.88,0.17419175542096985,-2104.3164285714283,-2546.7592857142854,-2989.2021428571425,-3431.645,-3874.087857142857,-4316.530714285714,-4758.973571428571,-5201.416428571428,-5643.859285714285,-6086.302142857142,-6528.745,77130.4,75619.82999999999,32090.999999999996,30580.429999999997,45058.399999999994,43547.829999999994
13,125.0,2004.61,1721.56,0.8588004649283402,26059.93,0.06606157422525694,-7577.61076923077,-9119.61846153846,-10661.626153846153,-12203.633846153845,-13745.641538461537,-15287.649230769232,-16829.65692307692,-18371.664615384616,-19913.672307692308,-21455.679999999997,-22997.687692307692,243153.19999999998,241431.63999999998,101270.5,99548.94,141097.69999999998,139376.13999999998
9,597.0,625.99,990.84,1.5828367865301363,5633.91,0.17587075405890404,-3367.628888888889,-4063.173333333334,-4758.717777777779,-5454.262222222223,-6149.806666666667,-6845.351111111111,-7540.895555555555,-8236.44,-8931.984444444444,-9627.52888888889,-10323.073333333334,76918.8,75927.96,32019.5,31028.66,44866.3,43875.46000000001
3,289.0,853.79,969.85,1.1359350659998362,2561.37,0.3786450219999454,-13906.550000000001,-16752.516666666666,-19598.483333333334,-22444.449999999997,-25290.41666666666,-28136.38333333333,-30982.349999999995,-33828.31666666666,-36674.28333333333,-39520.24999999999,-42366.21666666667,103054.79999999999,102084.94999999998,42929.5,41959.65,60204.299999999996,59234.45
7,953.0,1918.24,1833.56,0.9558553674201351,13427.68,0.136550766774305,-13439.777142857143,-16180.119999999999,-18920.462857142855,-21660.805714285718,-24401.148571428574,-27141.49142857143,-29881.834285714285,-32622.17714285714,-35362.520000000004,-38102.862857142856,-40843.205714285716,231588.8,229755.24,96472.0,94638.44,135579.8,133746.24
4,275.0,2359.64,1483.58,0.6287315014154702,9438.56,0.15718287535386755,-29124.605,-35023.705,-40922.805,-46821.905,-52721.005,-58620.105,-64519.205,-70418.305,-76317.405,-82216.50499999999,-88115.605,283956.8,282473.22,118302.0,116818.42,165649.8,164166.22
5,755.0,1584.41,1729.08,1.0913084365789156,7922.05,0.21826168731578316,-15498.284,-18667.104,-21835.924000000003,-25004.744,-28173.564000000002,-31342.384000000002,-34511.204000000005,-37680.024000000005,-40848.844000000005,-44017.664000000004,-47186.484000000004,191129.2,189400.12000000002,79620.5,77891.42,111913.70000000001,110184.62000000001
9,803.0,880.17,1589.75,1.806185168774214,7921.53,0.20068724097491267,-4713.194444444444,-5691.161111111111,-6669.127777777777,-7647.094444444443,-8625.061111111112,-9603.027777777777,-10580.994444444445,-11558.96111111111,-12536.927777777777,-13514.894444444442,-14492.861111111111,107420.4,105830.65,44728.5,43138.75,62864.899999999994,61275.149999999994
11,293.0,285.14,966.87,3.390860629866031,3136.54,0.3082600572605482,-1208.1936363636362,-1467.4118181818178,-1726.63,-1985.8481818181817,-2245.066363636364,-2504.2845454545454,-2763.502727272727,-3022.7209090909087,-3281.9390909090903,-3541.1572727272724,-3800.3754545454544,36416.799999999996,35449.92999999999,15137.0,14170.13,20802.8,19835.93
6,164.0,1460.21,1535.3,1.0514241102307202,8761.26,0.17523735170512003,-11912.533333333333,-14346.216666666667,-16779.899999999998,-19213.583333333332,-21647.266666666666,-24080.95,-26514.633333333335,-28948.31666666667,-31382.000000000004,-33815.683333333334,-36249.36666666667,176425.2,174889.90000000002,73490.5,71955.2,102678.7,101143.4
12,675.0,2277.93,1807.33,0.7934089282813783,27335.159999999996,0.06611741069011486,-9340.764166666666,-11239.039166666667,-13137.314166666665,-15035.589166666667,-16933.864166666666,-18832.139166666664,-20730.414166666666,-22628.689166666663,-24526.96416666666,-26425.239166666663,-28323.514166666664,275751.6,273944.26999999996,114856.49999999999,113049.16999999998,160730.09999999998,158922.77
11,859.0,146.71,1267.98,8.642764637720672,1613.8100000000002,0.7857058761564247,-551.5927272727273,-684.9654545454546,-818.338181818182,-951.7109090909092,-1085.0836363636365,-1218.4563636363637,-1351.829090909091,-1485.2018181818182,-1618.5745454545454,-1751.947272727273,-1885.32,19805.2,18537.22,8215.5,6947.52,11678.7,10410.720000000001
2,296.0,1878.7,1354.0,0.7207111300367275,3757.4,0.36035556501836374,-46290.5,-55684.0,-65077.5,-74471.0,-83864.5,-93258.0,-102651.5,-112045.0,-121438.5,-130832.0,-140225.5,225844.0,224490.0,94095.0,92741.0,131905.0,130551.0
7,300.0,2417.85,1634.04,0.675823562255723,16924.95,0.096546223179389,-17036.922857142858,-20490.994285714285,-23945.065714285713,-27399.13714285714,-30853.20857142857,-34307.28,-37761.351428571434,-41215.42285714286,-44669.49428571429,-48123.565714285716,-51577.637142857144,291542.0,289907.96,121452.5,119818.46,169899.5,168265.46
2,1155.0,1517.18,1543.17,1.0171304657324773,3034.36,0.5085652328662387,-37157.915,-44743.815,-52329.715000000004,-59915.615000000005,-67501.515,-75087.415,-82673.315,-90259.215,-97845.11499999999,-105431.015,-113016.915,182461.6,180918.43,76019.0,74475.83,107457.6,105914.43000000001
5,765.0,480.48,1038.42,2.161213786213786,2402.4,0.43224275724275724,-4597.116,-5558.076000000001,-6519.036,-7479.996000000001,-8440.956000000002,-9401.916000000001,-10362.876,-11323.836000000001,-12284.796,-13245.756,-14206.716,58657.600000000006,57619.18000000001,24424.0,23385.58,34648.6,33610.18
9,1097.0,2330.2,1728.07,0.7415972877864562,20971.8,0.08239969864293957,-12753.547777777776,-15342.658888888887,-17931.77,-20520.88111111111,-23109.99222222222,-25699.10333333333,-28288.214444444442,-30877.325555555555,-33466.43666666667,-36055.54777777778,-38644.65888888889,281424.0,279695.93,117229.99999999999,115501.92999999998,164661.0,162932.93
4,422.0,2049.71,1491.9,0.7278590629893985,8198.84,0.18196476574734963,-25248.4,-30372.675000000003,-35496.950000000004,-40621.225,-45745.5,-50869.775,-55994.05,-61118.325000000004,-66242.59999999999,-71366.875,-76491.15,246765.2,245273.30000000002,102805.5,101313.6,144101.7,142609.80000000002
14,1020.0,510.33,1406.95,2.756941586816374,7144.62,0.1969243990583124,-1722.1107142857143,-2086.6321428571428,-2451.1535714285715,-2815.675,-3180.1964285714284,-3544.717857142857,-3909.2392857142854,-4273.760714285714,-4638.282142857142,-5002.803571428572,-5367.325,64039.6,62632.65,26636.5,25229.55,37443.1,36036.15
4,205.0,545.57,682.22,1.2504719834301739,2182.28,0.31261799585754346,-6649.070000000001,-8012.995000000001,-9376.92,-10740.845000000001,-12104.77,-13468.695000000002,-14832.62,-16196.545000000002,-17560.47,-18924.395,-20288.320000000003,66268.40000000001,65586.18000000001,27598.500000000004,26916.280000000002,38594.9,37912.68
12,1046.0,1850.85,1875.72,1.013437069454575,22210.199999999997,0.08445308912121459,-7555.565,-9097.94,-10640.315,-12182.69,-13725.065,-15267.44,-16809.815,-18352.19,-19894.565,-21436.94,-22979.315000000002,224502.0,222626.28,93502.5,91626.78,131205.5,129329.78
4,1001.0,739.08,1116.31,1.5104048276235318,2956.32,0.37760120690588295,-8959.4225,-10807.122500000001,-12654.822500000002,-14502.522500000001,-16350.2225,-18197.9225,-20045.6225,-21893.322500000002,-23741.022500000003,-25588.722500000003,-27436.4225,89489.6,88373.29000000001,37274.0,36157.69,52936.600000000006,51820.29000000001
9,938.0,742.17,1632.1,2.199091852271043,6679.53,0.244343539141227,-3941.8222222222225,-4766.455555555555,-5591.0888888888885,-6415.722222222223,-7240.355555555556,-8064.988888888888,-8889.62222222222,-9714.255555555554,-10538.888888888887,-11363.52222222222,-12188.155555555555,90860.4,89228.29999999999,37828.5,36196.4,53339.899999999994,51707.799999999996
5,351.0,407.74,883.11,2.1658655025261195,2038.7,0.4331731005052239,-3900.778,-4716.258,-5531.737999999999,-6347.218,-7162.697999999999,-7978.178,-8793.658,-9609.138,-10424.618,-11240.098,-12055.578,49928.8,49045.69,20787.0,19903.89,29142.8,28259.69
9,748.0,653.42,1249.66,1.9124912001469194,5880.78,0.2124990222385466,-3491.2599999999998,-4217.282222222221,-4943.304444444443,-5669.326666666666,-6395.348888888888,-7121.37111111111,-7847.3933333333325,-8573.415555555555,-9299.437777777777,-10025.46,-10751.482222222221,80210.4,78960.73999999999,33391.0,32141.34,46937.399999999994,45687.73999999999
13,1186.0,2462.26,1906.35,0.7742277419931282,32009.380000000005,0.05955598015331755,-9323.588461538462,-11217.634615384615,-13111.68076923077,-15005.726923076923,-16899.773076923077,-18793.819230769233,-20687.86538461539,-22581.91153846154,-24475.957692307697,-26370.00384615385,-28264.050000000007,298071.2,296164.85000000003,124153.00000000001,122246.65000000001,174194.2,172287.85
6,384.0,1656.04,1682.33,1.015875220405304,9936.24,0.16931253673421737,-13519.945,-16280.011666666665,-19040.078333333335,-21800.145,-24560.21166666667,-27320.278333333335,-30080.345,-32840.41166666667,-35600.47833333333,-38360.545000000006,-41120.61166666667,199924.8,198242.47,83282.0,81599.67,116606.8,114924.47
10,150.0,418.41,844.9,2.01931120193112,4184.1,0.201931120193112,-2007.56,-2425.9700000000003,-2844.38,-3262.79,-3681.2,-4099.61,-4518.02,-4936.43,-5354.84,-5773.25,-6191.660000000001,52209.200000000004,51364.3,21720.5,20875.6,29938.7,29093.8
10,783.0,158.93,993.55,6.2514943685899445,1589.3000000000002,0.6251494368589944,-695.295,-854.2250000000001,-1013.1550000000001,-1172.0850000000003,-1331.015,-1489.9450000000002,-1648.875,-1807.8050000000003,-1966.7350000000001,-2125.665,-2284.5950000000003,21071.600000000002,20078.050000000003,8746.5,7752.95,12408.1,11414.550000000001
6,372.0,2494.69,1742.34,0.6984194428967125,14968.14,0.11640324048278544,-20498.693333333333,-24656.51,-28814.32666666667,-32972.14333333333,-37129.96,-41287.776666666665,-45445.59333333333,-49603.409999999996,-53761.22666666666,-57919.043333333335,-62076.85999999999,300562.8,298820.45999999996,125214.5,123472.16,175300.30000000002,173557.96000000002
10,958.0,1643.76,1827.18,1.1115856329391152,16437.6,0.11115856329391154,-8036.082,-9679.842,-11323.602,-12967.362,-14611.122,-16254.882000000001,-17898.642,-19542.402000000002,-21186.162,-22829.922,-24473.682,199251.2,197424.02000000002,82988.0,81160.82,116521.2,114694.02
8,34.0,1225.2,1438.52,1.1741103493307214,9801.6,0.14676379366634018,-7477.685,-9009.185,-10540.685,-12072.185,-13603.685,-15135.185,-16666.685,-18198.185,-19729.685,-21261.185,-22792.685,148624.0,147185.48,61900.0,60461.48,86198.0,84759.48
7,151.0,2461.93,1516.58,0.6160126404893722,17233.51,0.08800180578419603,-17368.559999999998,-20885.602857142858,-24402.645714285714,-27919.68857142857,-31436.731428571427,-34953.77428571428,-38470.81714285714,-41987.85999999999,-45504.90285714285,-49021.945714285706,-52538.98857142857,296831.6,295315.01999999996,123656.49999999999,122139.91999999998,172836.09999999998,171319.52
7,150.0,1379.35,1500.09,1.0875339833979774,9655.449999999999,0.15536199762828248,-9638.201428571429,-11608.701428571429,-13579.201428571429,-15549.701428571429,-17520.20142857143,-19490.70142857143,-21461.20142857143,-23431.70142857143,-25402.20142857143,-27372.70142857143,-29343.20142857143,166922.0,165421.91,69527.5,68027.41,97054.5,95554.41
6,751.0,2085.98,1757.81,0.8426782615365439,12515.880000000001,0.14044637692275733,-17090.198333333334,-20566.83166666667,-24043.465,-27520.09833333333,-30996.73166666667,-34473.365,-37949.99833333333,-41426.63166666667,-44903.26500000001,-48379.89833333334,-51856.53166666667,251517.6,249759.79,104779.0,103021.19,147069.6,145311.79
7,568.0,159.12,738.92,4.643790849673202,1113.8400000000001,0.6633986928104574,-1031.0114285714285,-1258.3257142857144,-1485.6399999999999,-1712.9542857142858,-1940.2685714285715,-2167.582857142857,-2394.897142857143,-2622.211428571429,-2849.525714285715,-3076.84,-3304.154285714286,20494.4,19755.480000000003,8516.0,7777.08,12056.4,11317.48
12,574.0,2240.9,1785.72,0.7968762550760855,26890.800000000003,0.06640635458967378,-9188.273333333333,-11055.69,-12923.106666666667,-14790.523333333333,-16657.94,-18525.356666666667,-20392.773333333334,-22260.190000000002,-24127.60666666667,-25995.023333333334,-27862.440000000002,271308.0,269522.28,113005.0,111219.28,158037.0,156251.28
13,36.0,808.38,1190.16,1.4722778891115567,10508.94,0.11325214531627358,-3017.6030769230765,-3639.433846153846,-4261.264615384615,-4883.095384615384,-5504.926153846153,-6126.756923076923,-6748.587692307692,-7370.418461538462,-7992.24923076923,-8614.08,-9235.91076923077,99605.6,98415.44,41459.0,40268.84,57272.6,56082.439999999995
14,595.0,1818.77,1889.9,1.039108848287579,25462.78,0.07422206059196994,-6360.614285714286,-7659.7357142857145,-8958.857142857143,-10257.978571428572,-11557.1,-12856.221428571429,-14155.342857142858,-15454.464285714286,-16753.585714285717,-18052.707142857143,-19351.82857142857,221052.4,219162.5,92058.5,90168.6,128608.9,126719.0
7,381.0,2342.27,1705.24,0.7280287925815555,16395.89,0.1040041132259365,-16486.894285714287,-19832.99428571429,-23179.094285714287,-26525.19428571429,-29871.294285714284,-33217.39428571429,-36563.49428571429,-39909.59428571429,-43255.694285714286,-46601.794285714284,-49947.89428571429,282472.4,280767.16000000003,117673.5,115968.26,164689.9,162984.66
14,174.0,815.3,1295.14,1.5885440941984548,11414.199999999999,0.11346743529988963,-2819.2757142857145,-3401.632857142857,-3983.9900000000002,-4566.347142857143,-5148.704285714286,-5731.061428571428,-6313.418571428571,-6895.7757142857145,-7478.132857142858,-8060.49,-8642.847142857143,100636.0,99340.86,41885.0,40589.86,57945.0,56649.86
11,226.0,2013.45,1590.82,0.7900966003625617,22147.95,0.0718269636693238,-9007.425454545453,-10837.834545454545,-12668.243636363635,-14498.652727272727,-16329.061818181817,-18159.47090909091,-19989.88,-21820.28909090909,-23650.69818181818,-25481.107272727273,-27311.51636363636,243814.0,242223.18,101552.5,99961.68,141717.5,140126.68
13,137.0,1505.66,1777.72,1.180691523982838,19573.58,0.09082242492175677,-5654.252307692308,-6812.452307692308,-7970.652307692309,-9128.852307692308,-10287.052307692307,-11445.252307692308,-12603.452307692309,-13761.652307692308,-14919.852307692308,-16078.05230769231,-17236.252307692306,183279.2,181501.48,76323.0,74545.28,106183.20000000001,104405.48000000001
13,774.0,206.45,1110.0,5.376604504722693,2683.85,0.41358496190174565,-708.6538461538462,-867.4615384615385,-1026.2692307692307,-1185.076923076923,-1343.8846153846155,-1502.6923076923076,-1661.5,-1820.3076923076924,-1979.1153846153845,-2137.923076923077,-2296.730769230769,27374.0,26264.0,11362.5,10252.5,15875.5,14765.5
5,1120.0,1514.91,1658.97,1.095094758104442,7574.55,0.21901895162088836,-14817.306,-17847.126,-20876.946000000004,-23906.766,-26936.586,-29966.406,-32996.226,-36026.046,-39055.866,-42085.686,-45115.506,182789.2,181130.23,76145.5,74486.53,107413.70000000001,105754.73000000001
4,862.0,2335.55,1698.94,0.727426088073473,9342.2,0.18185652201836824,-28769.640000000003,-34608.515,-40447.39,-46286.265,-52125.14000000001,-57964.01500000001,-63802.89000000001,-69641.765,-75480.64,-81319.515,-87158.39,281066.0,279367.06,117097.50000000001,115398.56000000001,164550.5,162851.56
8,829.0,1147.89,2004.34,1.746108076557858,9183.12,0.21826350956973226,-6923.770000000001,-8358.632500000002,-9793.495,-11228.357500000002,-12663.220000000001,-14098.082500000002,-15532.945000000002,-16967.807500000003,-18402.670000000002,-19837.5325,-21272.395000000004,139346.80000000002,137342.46000000002,58034.50000000001,56030.16000000001,81581.3,79576.96
4,380.0,446.66,764.24,1.7110106120986879,1786.64,0.42775265302467197,-5392.19,-6508.84,-7625.49,-8742.140000000001,-9858.79,-10975.44,-12092.090000000002,-13208.740000000002,-14325.390000000001,-15442.04,-16558.69,54399.200000000004,53634.96000000001,22653.0,21888.76,31846.2,31081.96
9,238.0,1197.83,1560.78,1.3030062696709885,10780.47,0.1447784744078876,-6481.191111111111,-7812.113333333332,-9143.035555555554,-10473.957777777778,-11804.88,-13135.802222222223,-14466.724444444444,-15797.646666666664,-17128.568888888887,-18459.49111111111,-19790.413333333334,145539.59999999998,143978.81999999998,60611.5,59050.72,84536.09999999999,82975.31999999999
13,1199.0,493.0,1634.13,3.314665314401623,6409.0,0.25497425495397097,-1770.4515384615383,-2149.6823076923074,-2528.913076923077,-2908.1438461538464,-3287.3746153846155,-3666.605384615385,-4045.836153846154,-4425.066923076924,-4804.297692307692,-5183.528461538461,-5562.75923076923,61760.0,60125.87,25690.0,24055.87,36359.0,34724.87
12,710.0,1249.41,1921.09,1.537597746136176,14992.920000000002,0.128133145511348,-5045.784166666667,-6086.959166666667,-7128.134166666668,-8169.309166666667,-9210.484166666667,-10251.659166666668,-11292.834166666667,-12334.009166666669,-13375.184166666668,-14416.359166666669,-15457.534166666666,152329.2,150408.11000000002,63430.50000000001,61509.41000000001,88768.70000000001,86847.61000000002
14,719.0,1973.14,1980.99,1.0039784303191865,27623.960000000003,0.07171274502279903,-6905.4292857142855,-8314.815,-9724.200714285716,-11133.58642857143,-12542.972142857145,-13952.357857142857,-15361.743571428573,-16771.129285714287,-18180.515000000003,-19589.90071428572,-20999.286428571428,239576.80000000002,237595.81000000003,99777.0,97796.01,139538.80000000002,137557.81000000003
1,482.0,1697.08,1198.24,0.7060598203973885,1697.08,0.7060598203973885,-83655.76,-100626.55999999998,-117597.35999999999,-134568.16,-151538.96,-168509.76,-185480.56,-202451.36,-219422.16,-236392.96,-253363.76,203849.59999999998,202651.36,84934.0,83735.76,119327.59999999999,118129.35999999999
9,444.0,725.31,1062.52,1.4649184486633302,6527.789999999999,0.1627687165181478,-3911.4422222222224,-4717.3422222222225,-5523.242222222222,-6329.142222222222,-7135.042222222222,-7940.942222222222,-8746.842222222222,-9552.742222222221,-10358.64222222222,-11164.54222222222,-11970.44222222222,88837.2,87774.68,36985.5,35922.98,51665.7,50603.18
11,610.0,1990.79,1753.56,0.8808362509355583,21898.69,0.08007602281232348,-8889.630909090909,-10699.44,-12509.24909090909,-14319.058181818184,-16128.867272727273,-17938.676363636365,-19748.485454545455,-21558.294545454544,-23368.103636363634,-25177.912727272724,-26987.721818181817,241094.8,239341.24,100419.5,98665.94,140515.3,138761.74
4,238.0,1707.28,1483.48,0.8689142964247224,6829.12,0.2172285741061806,-20970.13,-25238.33,-29506.53,-33774.729999999996,-38042.93,-42311.13,-46579.329999999994,-50847.53,-55115.729999999996,-59383.92999999999,-63652.13,205673.6,204190.12,85684.0,84200.52,119947.59999999999,118464.12
2,299.0,1612.7,1282.8,0.7954362249643454,3225.4,0.3977181124821727,-39676.1,-47739.6,-55803.1,-63866.6,-71930.1,-79993.6,-88057.1,-96120.6,-104184.1,-112247.6,-120311.1,193924.0,192641.2,80795.0,79512.2,113288.0,112005.2
10,273.0,799.9,1155.05,1.4439929991248905,7999.0,0.14439929991248907,-3883.995,-4683.8949999999995,-5483.795,-6283.695,-7083.594999999999,-7883.495,-8683.395,-9483.295,-10283.195,-11083.095,-11882.994999999999,97988.0,96832.95,40795.0,39639.95,56766.0,55610.95
3,154.0,274.04,406.91,1.4848562253685593,822.1200000000001,0.49495207512285305,-4431.696666666668,-5345.163333333334,-6258.630000000001,-7172.096666666667,-8085.563333333334,-8999.03,-9912.496666666668,-10825.963333333335,-11739.43,-12652.896666666667,-13566.363333333333,33484.8,33077.89,13942.000000000002,13535.090000000002,19486.800000000003,19079.890000000003
7,636.0,697.02,1276.06,1.8307365642305815,4879.139999999999,0.2615337948900831,-4796.42,-5792.162857142857,-6787.905714285715,-7783.648571428572,-8779.391428571429,-9775.134285714286,-10770.877142857144,-11766.619999999999,-12762.362857142856,-13758.105714285715,-14753.848571428573,85042.4,83766.34,35411.0,34134.94,49777.4,48501.340000000004
2,1038.0,685.07,962.14,1.4044404221466418,1370.14,0.7022202110733209,-16645.68,-20071.030000000002,-23496.38,-26921.730000000003,-30347.08,-33772.43,-37197.780000000006,-40623.130000000005,-44048.48,-47473.83,-50899.18000000001,82608.40000000001,81646.26000000001,34413.5,33451.36,49092.9,48130.76
2,798.0,2334.41,1485.4,0.6363063900514477,4668.82,0.31815319502572387,-57617.55,-69289.59999999999,-80961.65,-92633.7,-104305.75,-115977.8,-127649.84999999999,-139321.89999999997,-150993.94999999998,-162665.99999999997,-174338.05,280529.19999999995,279043.79999999993,116880.5,115395.1,164306.69999999998,162821.3
12,601.0,2166.56,1918.46,0.8854866701129902,25998.72,0.07379055584274918,-8867.461666666666,-10672.928333333331,-12478.394999999999,-14283.861666666666,-16089.328333333333,-17894.795000000002,-19700.26166666667,-21505.728333333333,-23311.194999999996,-25116.661666666663,-26922.12833333333,262387.19999999995,260468.73999999996,109288.0,107369.54,152860.19999999998,150941.74
6,290.0,814.04,1077.35,1.3234607635988402,4884.24,0.22057679393314006,-6604.108333333334,-7960.841666666666,-9317.574999999999,-10674.308333333332,-12031.041666666664,-13387.775,-14744.508333333331,-16101.241666666663,-17457.975,-18814.708333333332,-20171.441666666666,98884.79999999999,97807.44999999998,41182.0,40104.65,57572.799999999996,56495.45
8,16.0,259.02,543.56,2.0985252104084626,2072.16,0.26231565130105783,-1550.93,-1874.705,-2198.4799999999996,-2522.2549999999997,-2846.0299999999997,-3169.805,-3493.5799999999995,-3817.3549999999996,-4141.13,-4464.905,-4788.68,32682.399999999998,32138.839999999997,13591.0,13047.44,18547.399999999998,18003.839999999997
8,303.0,1072.44,1453.25,1.3550874641005557,8579.52,0.16938593301256946,-6521.09375,-7861.64375,-9202.19375,-10542.743750000001,-11883.29375,-13223.84375,-14564.393750000001,-15904.94375,-17245.49375,-18586.04375,-19926.59375,130292.8,128839.55,54262.0,52808.75,75773.8,74320.55
11,372.0,2048.26,1632.61,0.7970716608243092,22530.86,0.07246106007493722,-9161.853636363638,-11023.908181818182,-12885.96272727273,-14748.017272727275,-16610.071818181823,-18472.12636363637,-20334.180909090912,-22196.23545454546,-24058.290000000005,-25920.344545454547,-27782.399090909097,247991.2,246358.59000000003,103293.00000000001,101660.39000000001,144300.2,142667.59000000003
3,864.0,2338.52,1513.04,0.6470075090228007,7015.5599999999995,0.21566916967426691,-38470.98666666667,-46266.05333333334,-54061.119999999995,-61856.18666666667,-69651.25333333333,-77446.31999999999,-85241.38666666667,-93036.45333333335,-100831.52,-108626.58666666667,-116421.65333333334,281222.4,279709.36000000004,117166.0,115652.96,164710.4,163197.36
11,913.0,2253.41,1758.56,0.7803994834495276,24787.51,0.07094540758632069,-10082.903636363637,-12131.45818181818,-14180.012727272726,-16228.567272727272,-18277.12181818182,-20325.676363636365,-22374.230909090908,-24422.78545454545,-26471.34,-28519.894545454543,-30568.449090909093,272609.19999999995,270850.63999999996,113550.5,111791.94,159201.69999999998,157443.13999999998
14,805.0,834.06,1683.49,2.018427930844304,11676.84,0.144173423631736,-2858.5364285714286,-3454.2935714285713,-4050.050714285714,-4645.807857142857,-5241.565,-5837.322142857142,-6433.079285714285,-7028.836428571428,-7624.593571428571,-8220.350714285714,-8816.107857142855,102887.2,101203.70999999999,42823.0,41139.51,59889.2,58205.71
5,905.0,2317.31,1691.38,0.729889397620517,11586.55,0.1459778795241034,-22834.824,-27469.444,-32104.063999999995,-36738.683999999994,-41373.304,-46007.924,-50642.544,-55277.164000000004,-59911.784,-64546.403999999995,-69181.024,279077.2,277385.82,116265.5,114574.12,163366.69999999998,161675.31999999998
10,728.0,226.53,1060.47,4.681366706396504,2265.3,0.46813667063965037,-1026.603,-1253.133,-1479.663,-1706.193,-1932.723,-2159.2529999999997,-2385.783,-2612.3129999999996,-2838.843,-3065.373,-3291.903,29183.6,28123.129999999997,12126.5,11066.03,17085.1,16024.63
4,842.0,893.25,1324.64,1.4829443045060176,3573.0,0.3707360761265044,-10834.465,-13067.59,-15300.715,-17533.84,-19766.965,-22000.09,-24233.215,-26466.34,-28699.465,-30932.59,-33165.715,107990.0,106665.36,44982.5,43657.86,63569.5,62244.86
5,117.0,953.06,1116.8,1.1718045033890836,4765.299999999999,0.23436090067781673,-9307.24,-11213.359999999999,-13119.48,-15025.599999999997,-16931.719999999998,-18837.84,-20743.96,-22650.079999999998,-24556.199999999997,-26462.32,-28368.440000000002,115367.2,114250.4,48053.0,46936.2,67081.2,65964.4
12,307.0,957.17,1432.75,1.4968605367907477,11486.039999999999,0.12473837806589566,-3868.8125,-4666.454166666666,-5464.095833333333,-6261.737499999999,-7059.379166666667,-7857.020833333333,-8654.6625,-9452.304166666667,-10249.945833333333,-11047.5875,-11845.229166666666,117260.4,115827.65,48818.5,47385.75,67908.9,66476.15
9,51.0,314.81,704.94,2.2392554239064832,2833.29,0.2488061582118315,-1670.6177777777777,-2020.4066666666668,-2370.195555555556,-2719.9844444444443,-3069.7733333333335,-3419.5622222222223,-3769.3511111111106,-4119.139999999999,-4468.928888888889,-4818.717777777778,-5168.506666666666,39577.2,38872.259999999995,16460.5,15755.56,22537.7,21832.760000000002
7,1071.0,841.11,1699.9,2.0210198428267407,5887.77,0.28871712040382014,-5765.085714285714,-6966.671428571428,-8168.257142857144,-9369.842857142858,-10571.42857142857,-11773.014285714287,-12974.600000000002,-14176.185714285715,-15377.77142857143,-16579.357142857145,-17780.942857142858,102333.2,100633.3,42615.5,40915.6,60298.700000000004,58598.8
13,922.0,1510.22,1967.87,1.3030353193574444,19632.86,0.1002334861044188,-5657.163846153847,-6818.871538461539,-7980.579230769232,-9142.286923076925,-10303.994615384614,-11465.702307692309,-12627.410000000002,-13789.117692307693,-14950.825384615386,-16112.533076923079,-17274.240769230768,183826.4,181858.53,76551.0,74583.13,107287.40000000001,105319.53000000001
8,867.0,2373.39,1747.22,0.7361706251395683,18987.12,0.09202132814244604,-14615.285,-17582.0225,-20548.76,-23515.497499999998,-26482.234999999997,-29448.9725,-32415.71,-35382.4475,-38349.185000000005,-41315.9225,-44282.66,286406.8,284659.58,119309.5,117562.28,167404.3,165657.08
11,1013.0,1483.3,1952.8,1.3165239668307154,16316.3,0.11968399698461048,-6564.745454545454,-7913.2,-9261.654545454545,-10610.10909090909,-11958.563636363637,-13307.018181818183,-14655.472727272729,-16003.927272727275,-17352.38181818182,-18700.836363636365,-20049.29090909091,180196.0,178243.2,75045.0,73092.2,105394.0,103441.2
6,1148.0,1525.81,1776.48,1.1642865101159385,9154.86,0.19404775168598973,-12419.003333333334,-14962.019999999999,-17505.036666666667,-20048.053333333333,-22591.069999999996,-25134.086666666666,-27677.103333333333,-30220.119999999995,-32763.13666666666,-35306.15333333333,-37849.17,184297.19999999998,182520.71999999997,76770.5,74994.02,108254.7,106478.22
12,158.0,2195.67,1625.46,0.7403025044747161,26348.04,0.06169187537289301,-9013.17,-10842.895,-12672.62,-14502.345000000001,-16332.070000000002,-18161.795000000002,-19991.52,-21821.245000000003,-23650.97,-25480.694999999996,-27310.42,265880.4,264254.94,110743.5,109118.04,154454.9,152829.44
5,1010.0,2054.21,1810.37,0.8812974330764625,10271.05,0.1762594866152925,-20180.026,-24288.446000000004,-28396.866,-32505.286,-36613.706,-40722.126000000004,-44830.546,-48938.966,-53047.386,-57155.806000000004,-61264.226,247505.2,245694.83000000002,103110.5,101300.13,145054.7,143244.33000000002
1,682.0,1517.04,1376.04,0.9070558455940516,1517.04,0.9070558455940516,-74475.96,-89646.36,-104816.76000000001,-119987.16,-135157.56,-150327.96,-165498.36,-180668.75999999998,-195839.15999999997,-211009.56,-226179.96,182244.8,180868.75999999998,75932.0,74555.96,106924.8,105548.76000000001
